,state_abr,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,prod_year,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic
565,MT,134000.0,63,8442000.0,1097000.0,1.38,11650000.0,2002,0.0,55.2,54.1,0.0,0.0,109.3
566,MT,134000.0,70,9380000.0,4596000.0,1.37,12851000.0,2008,443.8,166.4,410.9,6.2,0.0,1027.3
567,MT,135000.0,68,9180000.0,2479000.0,0.99,9088000.0,2007,96.1,147.3,80.1,4.8,0.0,328.3
568,MT,136000.0,102,13872000.0,4578000.0,0.67,9294000.0,2001,0.0,296.6,6.0,0.0,0.0,302.6
569,MT,140000.0,77,10780000.0,3773000.0,1.08,11642000.0,2004,110.0,201.4,67.7,9.3,0.0,388.4
570,MT,145000.0,52,7540000.0,2413000.0,1.95,14703000.0,2012,1460.8,8595.8,3206.4,0.0,0.0,13263.0
571,MT,145000.0,66,9570000.0,1914000.0,1.44,13781000.0,2003,0.0,139.8,29.7,9.6,0.0,179.1
572,MT,145000.0,72,10440000.0,2506000.0,2.3,24012000.0,2017,,,,,,
573,MT,145000.0,92,13340000.0,3202000.0,1.7,22678000.0,2011,801.9,5994.0,5910.6,0.0,0.0,12706.5
574,MT,146000.0,70,10220000.0,3577000.0,1.46,14921000.0,2009,621.9,2619.0,2471.6,4.9,0.0,5717.4
575,MT,146000.0,83,12118000.0,3757000.0,1.94,23509000.0,2015,0.0,1130.6,36.6,0.7,0.0,1167.9
576,MT,157000.0,74,11618000.0,2905000.0,1.58,18356000.0,2010,2595.9,5529.1,4624.7,6.4,0.0,12756.1
577,MT,159000.0,77,12243000.0,3183000.0,1.77,21670000.0,2016,0.0,172.0,137.0,0.0,0.0,309.0
578,MT,159000.0,94,14946000.0,5231000.0,2.09,31237000.0,2013,1438.8,18253.6,5728.2,5.1,0.0,25425.7
579,MT,162000.0,88,14256000.0,5132000.0,2.09,29795000.0,2014,2529.9,9591.7,5759.4,2.6,0.0,17883.6
580,NC,8000.0,58,464000.0,139000.0,1.19,552000.0,1997,0.0,8065.8,0.0,0.0,0.0,8065.8
581,NC,12000.0,44,528000.0,53000.0,1.04,549000.0,1996,0.0,1881.2,0.0,0.0,0.0,1881.2
582,NC,12000.0,52,624000.0,162000.0,0.84,524000.0,1995,0.0,610.6,0.0,0.0,0.0,610.6
583,NC,15000.0,45,675000.0,95000.0,0.79,533000.0,1992,,,,,,
584,NC,15000.0,53,795000.0,143000.0,0.9,716000.0,1993,,,,,,
585,NC,15000.0,59,885000.0,266000.0,0.95,841000.0,1994,,,,,,
586,NC,18000.0,58,1044000.0,167000.0,0.66,689000.0,1991,,,,,,
587,NC,10000.0,38,380000.0,84000.0,3.67,1395000.0,2013,14693.5,19714.7,12080.0,261.4,68.7,46818.3
588,NC,10000.0,44,440000.0,79000.0,1.92,845000.0,2003,0.0,2504.1,1090.6,0.0,0.0,3594.7
589,NC,10000.0,50,500000.0,215000.0,1.57,785000.0,2006,4395.6,7366.0,7042.1,565.0,440.6,19809.3
590,NC,10000.0,54,540000.0,146000.0,1.88,1015000.0,2005,3804.9,6303.5,1130.8,81.7,199.4,11520.3
591,NC,11000.0,41,451000.0,99000.0,4.34,1957000.0,2017,,,,,,
592,NC,11000.0,45,495000.0,84000.0,2.57,1272000.0,2009,8952.2,5843.9,12735.9,376.6,7.2,27915.8
593,NC,11000.0,49,539000.0,243000.0,1.43,771000.0,2000,0.0,2145.2,0.0,0.0,0.0,2145.2
594,NC,12000.0,37,444000.0,89000.0,4.78,2122000.0,2016,10668.5,24306.5,3115.5,728.4,0.0,38818.9
595,NC,12000.0,43,516000.0,88000.0,3.49,1801000.0,2014,20227.0,27637.0,10012.9,320.0,238.7,58435.6
596,NC,12000.0,45,540000.0,103000.0,4.51,2435000.0,2015,644.6,13326.1,4136.0,552.1,185.9,18844.7
597,NC,12000.0,45,540000.0,76000.0,2.49,1345000.0,2007,8126.6,4319.2,6838.4,134.5,218.7,19637.4
598,NC,12000.0,52,624000.0,137000.0,2.18,1360000.0,2008,4130.6,5478.6,15193.8,369.2,298.2,25470.4
599,NC,13000.0,39,507000.0,106000.0,3.76,1906000.0,2012,23591.4,12598.5,12417.2,497.8,45.8,49150.7
600,NC,13000.0,44,572000.0,172000.0,1.48,847000.0,2001,0.0,3898.4,0.0,0.0,0.0,3898.4
601,NC,13000.0,46,598000.0,144000.0,2.66,1591000.0,2010,7108.9,7916.6,7038.0,742.9,121.1,22927.5
602,NC,14000.0,62,868000.0,95000.0,2.83,2456000.0,2011,10678.5,13127.3,13596.8,110.7,170.4,37683.7
603,NC,16000.0,42,672000.0,74000.0,1.41,948000.0,2002,0.0,3016.9,2331.3,0.0,0.0,5348.2
604,NC,8000.0,59,472000.0,151000.0,1.38,651000.0,1998,0.0,6576.4,0.0,0.0,0.0,6576.4
605,NC,9000.0,40,360000.0,72000.0,1.93,695000.0,2004,4368.0,5573.4,1280.5,53.1,28.3,11303.3
606,NC,9000.0,46,414000.0,104000.0,1.62,671000.0,1999,0.0,3549.8,0.0,0.0,0.0,3549.8
607,ND,215000.0,103,22145000.0,3100000.0,0.54,11958000.0,1991,,,,,,
608,ND,220000.0,90,19800000.0,2772000.0,0.52,10296000.0,1993,,,,,,
609,ND,220000.0,108,23760000.0,3802000.0,0.67,15919000.0,1995,,,,,,
610,ND,230000.0,86,19780000.0,4945000.0,0.9,17802000.0,1996,,,,,,
611,ND,235000.0,138,32430000.0,7459000.0,0.48,15566000.0,1994,,,,,,
612,ND,240000.0,91,21840000.0,2184000.0,0.53,11575000.0,1992,,,,,,
613,ND,245000.0,100,24500000.0,7350000.0,0.74,18130000.0,1997,0.0,951.0,0.0,0.0,0.0,951.0
614,ND,230000.0,128,29440000.0,8832000.0,0.63,18547000.0,1998,0.0,2019.4,0.0,0.0,0.0,2019.4
615,ND,255000.0,105,26775000.0,8836000.0,0.59,15797000.0,1999,0.0,7948.8,0.0,0.0,0.0,7948.8
616,ND,280000.0,96,26880000.0,9408000.0,0.69,18547000.0,2001,0.0,3084.9,131.3,0.0,0.0,3216.2
617,ND,300000.0,115,34500000.0,13800000.0,0.57,19665000.0,2000,0.0,5383.0,0.0,0.0,0.0,5383.0
618,ND,320000.0,75,24000000.0,8160000.0,1.46,35040000.0,2002,0.0,3251.9,484.7,0.0,0.0,3736.6
619,ND,340000.0,87,29580000.0,6803000.0,1.36,40229000.0,2003,0.0,2593.3,424.3,0.0,0.0,3017.6
620,ND,350000.0,74,25900000.0,7770000.0,0.91,23569000.0,2006,2362.6,7025.1,4886.4,0.0,0.0,14274.1
621,ND,370000.0,91,33670000.0,8418000.0,0.83,27946000.0,2005,3687.3,3156.5,5942.6,0.0,0.0,12786.4
622,ND,390000.0,78,30420000.0,9126000.0,1.05,31941000.0,2004,738.0,10202.8,2253.4,0.0,0.0,13194.2
623,ND,400000.0,90,36000000.0,8640000.0,1.36,48960000.0,2008,8445.2,9953.0,22254.7,0.0,0.0,40652.9
624,ND,420000.0,74,31080000.0,9013000.0,0.96,29837000.0,2007,4917.7,6865.7,10283.6,0.0,0.0,22067.0
625,ND,450000.0,77,34650000.0,7623000.0,1.38,47817000.0,2009,16750.7,17809.8,22704.7,0.0,0.0,57265.2
626,ND,455000.0,74,33670000.0,4377000.0,1.89,63636000.0,2017,,,,,,
627,ND,460000.0,71,32660000.0,7512000.0,1.67,54542000.0,2011,21339.7,13844.6,17261.4,0.0,0.0,52445.7
628,ND,480000.0,69,33120000.0,5962000.0,1.92,63590000.0,2012,47176.9,25924.6,23480.2,0.0,0.0,96581.7
629,ND,480000.0,69,33120000.0,6955000.0,2.04,67565000.0,2013,78412.3,42333.5,22190.4,0.0,0.0,142936.2
630,ND,485000.0,78,37830000.0,6809000.0,1.85,69986000.0,2016,546.6,2346.7,1684.6,0.0,0.0,4577.9
631,ND,490000.0,74,36260000.0,9428000.0,1.8,65268000.0,2015,119.0,12808.6,3281.1,0.0,0.0,16208.7
632,ND,490000.0,86,42140000.0,9271000.0,1.99,83859000.0,2014,49015.4,33305.4,41192.1,0.0,0.0,123512.9
633,ND,510000.0,91,46410000.0,12995000.0,1.5,69615000.0,2010,15085.3,28013.3,17703.9,0.0,0.0,60802.5
634,NE,60000.0,73,4380000.0,1402000.0,0.73,3197000.0,1995,0.0,30.1,0.0,0.0,0.0,30.1
635,NE,61000.0,67,4087000.0,2738000.0,0.77,3147000.0,1997,0.0,539.3,0.0,0.0,0.0,539.3
636,NE,65000.0,75,4875000.0,1755000.0,0.92,4485000.0,1996,0.0,1.9,0.0,0.0,0.0,1.9
637,NE,72000.0,55,3960000.0,1465000.0,0.56,2218000.0,1994,,,,,,
638,NE,83000.0,70,5810000.0,930000.0,0.53,3079000.0,1993,,,,,,
639,NE,96000.0,75,7200000.0,792000.0,0.53,3816000.0,1992,,,,,,
640,NE,108000.0,67,7236000.0,1302000.0,0.53,3835000.0,1991,,,,,,
641,NE,36000.0,67,2412000.0,1254000.0,1.45,3497000.0,2008,52254.1,9830.7,19963.0,0.0,0.0,82047.8
642,NE,40000.0,68,2720000.0,2530000.0,0.87,2366000.0,2005,36206.1,7809.4,8869.2,0.0,0.0,52884.7
643,NE,41000.0,55,2255000.0,902000.0,1.51,3405000.0,2010,27720.9,32164.3,40789.9,0.0,0.0,100675.1
644,NE,41000.0,59,2419000.0,653000.0,1.75,4233000.0,2011,74180.9,27016.1,37316.3,0.0,0.0,138513.3
645,NE,42000.0,63,2646000.0,423000.0,1.99,5266000.0,2017,,,,,,
646,NE,43000.0,48,2064000.0,1115000.0,0.72,1486000.0,2001,0.0,1552.8,22.9,0.0,0.0,1575.7
647,NE,43000.0,65,2795000.0,1146000.0,1.93,5394000.0,2012,115264.2,24340.8,47666.3,0.0,0.0,187271.3
648,NE,43000.0,75,3225000.0,1161000.0,1.49,4805000.0,2002,0.0,363.3,306.0,0.0,0.0,669.3
649,NE,45000.0,49,2205000.0,1477000.0,1.03,2271000.0,2007,31003.7,3883.7,14695.1,0.0,0.0,49582.5
650,NE,45000.0,74,3330000.0,1299000.0,1.38,4595000.0,2003,0.0,135.7,409.1,0.0,0.0,544.8
651,NE,46000.0,60,2760000.0,1628000.0,2.07,5713000.0,2013,134722.1,18239.1,49819.9,0.0,0.0,202781.1
652,NE,47000.0,73,3431000.0,3843000.0,0.93,3191000.0,2006,22747.7,2761.9,8988.5,0.0,0.0,34498.1
653,NE,48000.0,46,2208000.0,640000.0,1.91,4217000.0,2016,0.0,2165.9,1421.9,0.0,0.0,3587.8
654,NE,48000.0,56,2688000.0,1102000.0,1.46,3924000.0,2009,52856.2,9245.6,34858.3,0.0,0.0,96960.1
655,NE,50000.0,75,3750000.0,1688000.0,2.04,7650000.0,2014,135037.2,39838.2,51112.9,1.0,0.0,225989.3
656,NE,50000.0,87,4350000.0,2610000.0,0.59,2567000.0,2000,0.0,2204.3,0.0,0.0,0.0,2204.3
657,NE,51000.0,89,4539000.0,2043000.0,1.01,4584000.0,2004,31677.0,7570.2,4571.1,0.0,0.0,43818.3
658,NE,57000.0,48,2736000.0,1450000.0,2.04,5581000.0,2015,0.0,5562.7,574.6,0.5,0.0,6137.8
659,NE,58000.0,77,4466000.0,1965000.0,0.61,2724000.0,1999,0.0,396.8,0.0,0.0,0.0,396.8
660,NE,64000.0,70,4480000.0,2240000.0,0.86,3853000.0,1998,0.0,591.3,0.0,0.0,0.0,591.3
661,NJ,5000.0,45,225000.0,119000.0,0.82,185000.0,1996,0.0,400.7,0.0,0.0,0.0,400.7
662,NJ,8000.0,22,176000.0,48000.0,0.91,160000.0,1992,,,,,,
663,NJ,8000.0,34,272000.0,57000.0,0.77,209000.0,1995,0.0,378.4,0.0,0.0,0.0,378.4
664,NJ,9000.0,28,252000.0,116000.0,0.87,219000.0,1993,,,,,,
665,NJ,9000.0,33,297000.0,107000.0,0.63,187000.0,1994,,,,,,
666,NJ,10000.0,49,490000.0,201000.0,1.04,510000.0,1997,0.0,179.6,0.0,0.0,0.0,179.6
667,NJ,11000.0,31,341000.0,130000.0,0.92,314000.0,1991,,,,,,
668,NJ,10000.0,19,190000.0,101000.0,1.6,304000.0,2003,0.0,455.1,129.3,0.0,0.0,584.4
669,NJ,10000.0,44,440000.0,154000.0,0.57,251000.0,1999,0.0,581.2,0.0,0.0,0.0,581.2
670,NJ,11000.0,32,352000.0,70000.0,2.36,831000.0,2009,799.7,627.9,373.2,493.3,74.4,2368.5
671,NJ,11000.0,34,374000.0,71000.0,0.85,318000.0,2001,0.0,570.5,3.6,0.0,0.0,574.1
672,NJ,11000.0,35,385000.0,200000.0,0.61,235000.0,2000,0.0,935.8,0.0,0.0,0.0,935.8
673,NJ,11000.0,40,440000.0,92000.0,1.0,440000.0,2002,0.0,1761.2,48.9,0.0,0.0,1810.1
674,NJ,11000.0,41,451000.0,135000.0,3.7,1669000.0,2011,328.3,1257.1,342.0,630.8,171.6,2729.8
675,NJ,11000.0,44,484000.0,34000.0,4.19,2028000.0,2013,1716.7,874.5,1156.3,195.9,82.6,4026.0
676,NJ,11000.0,49,539000.0,167000.0,0.76,410000.0,1998,0.0,328.8,0.0,0.0,0.0,328.8
677,NJ,12000.0,27,324000.0,198000.0,7.09,2297000.0,2016,55.9,409.2,80.6,696.0,71.3,1313.0
678,NJ,12000.0,27,324000.0,207000.0,4.2,1361000.0,2015,21.7,580.4,30.5,1015.2,215.4,1863.2
679,NJ,12000.0,27,324000.0,45000.0,1.4,454000.0,2004,326.5,492.1,248.4,5.0,0.0,1072.0
680,NJ,12000.0,30,360000.0,119000.0,3.13,1127000.0,2014,1988.4,1220.4,235.7,875.7,139.2,4459.4
681,NJ,12000.0,32,384000.0,104000.0,1.2,461000.0,2005,795.7,707.7,91.4,105.2,29.6,1729.6
682,NJ,13000.0,28,364000.0,167000.0,7.86,2861000.0,2017,,,,,,
683,NJ,13000.0,35,455000.0,73000.0,1.9,865000.0,2010,574.5,896.4,667.8,204.4,44.4,2387.5
684,NJ,14000.0,33,462000.0,51000.0,1.97,910000.0,2012,1433.6,1333.7,842.1,1029.7,64.7,4703.8
685,NJ,9000.0,36,324000.0,152000.0,1.14,369000.0,2006,523.9,383.7,302.5,34.4,46.8,1291.3
686,NJ,9000.0,40,360000.0,122000.0,1.62,583000.0,2008,542.2,448.8,147.2,467.5,32.7,1638.4
687,NJ,9000.0,57,513000.0,185000.0,1.96,1005000.0,2007,488.8,584.8,194.8,26.5,9.2,1304.1
688,NM,15000.0,60,900000.0,396000.0,0.87,783000.0,1997,0.0,1823.6,0.0,0.0,0.0,1823.6
689,NM,15000.0,77,1155000.0,219000.0,0.91,1051000.0,1996,0.0,1547.7,0.0,0.0,0.0,1547.7
690,NM,18000.0,64,1152000.0,541000.0,0.68,783000.0,1993,,,,,,
691,NM,18000.0,68,1224000.0,502000.0,0.61,747000.0,1992,,,,,,
692,NM,19000.0,64,1216000.0,730000.0,0.47,572000.0,1994,,,,,,
693,NM,19000.0,65,1235000.0,247000.0,0.83,1025000.0,1995,0.0,111.2,0.0,0.0,0.0,111.2
694,NM,20000.0,77,1540000.0,447000.0,0.56,862000.0,1991,,,,,,
695,NM,10000.0,70,700000.0,350000.0,0.66,462000.0,2001,0.0,426.2,0.6,0.0,0.0,426.8
696,NM,11000.0,44,484000.0,252000.0,1.1,532000.0,2002,0.0,629.1,93.2,40.9,0.0,763.2
697,NM,14000.0,55,770000.0,470000.0,0.76,585000.0,1998,0.0,443.9,0.0,0.0,0.0,443.9
698,NM,15000.0,52,780000.0,476000.0,0.77,601000.0,1999,0.0,385.7,0.0,0.0,0.0,385.7
699,NM,15000.0,64,960000.0,739000.0,0.72,691000.0,2000,0.0,735.3,0.0,0.0,0.0,735.3
700,NM,5000.0,52,260000.0,99000.0,3.39,881000.0,2012,2160.8,1612.1,715.7,6.7,0.0,4495.3
701,NM,6000.0,41,246000.0,108000.0,1.2,295000.0,2003,0.0,722.6,62.0,22.9,0.0,807.5
702,NM,6000.0,48,288000.0,95000.0,1.48,426000.0,2008,876.2,3192.4,307.6,42.6,0.0,4418.8
703,NM,6000.0,59,354000.0,138000.0,1.42,503000.0,2007,478.1,3233.7,270.8,46.3,0.0,4028.9
704,NM,7000.0,48,336000.0,104000.0,1.19,400000.0,2006,222.6,3587.4,227.6,58.4,0.0,4096.0
705,NM,7000.0,49,343000.0,113000.0,1.03,353000.0,2005,682.3,3013.0,642.8,100.9,0.0,4439.0
706,NM,7000.0,56,392000.0,153000.0,1.69,662000.0,2011,779.5,4876.6,975.6,23.7,0.0,6655.4
707,NM,7000.0,60,420000.0,143000.0,1.59,668000.0,2009,661.2,2559.8,693.1,23.7,0.0,3937.8
708,NM,7000.0,66,462000.0,157000.0,1.58,730000.0,2010,1111.4,2061.3,546.2,80.9,0.0,3799.8
709,NM,8000.0,44,352000.0,127000.0,1.19,419000.0,2004,157.9,3143.2,255.7,134.0,0.0,3690.8
710,NV,10000.0,29,290000.0,38000.0,0.9,261000.0,1995,0.0,44.4,0.0,0.0,0.0,44.4
711,NV,14000.0,52,728000.0,328000.0,0.95,692000.0,1993,,,,,,
712,NV,14000.0,54,756000.0,174000.0,1.08,816000.0,1994,0.0,0.3,0.0,0.0,0.0,0.3
713,NV,14000.0,61,854000.0,68000.0,1.05,897000.0,1996,0.0,62.4,0.0,0.0,0.0,62.4
714,NV,14000.0,61,854000.0,171000.0,1.14,974000.0,1997,0.0,83.7,0.0,0.0,0.0,83.7
715,NV,15000.0,54,810000.0,275000.0,0.78,632000.0,1991,,,,,,
716,NV,15000.0,65,975000.0,341000.0,0.85,829000.0,1992,,,,,,
717,NV,10000.0,28,280000.0,67000.0,2.99,837000.0,2007,1.1,91.0,25.5,2.6,0.0,120.2
718,NV,10000.0,29,290000.0,52000.0,1.42,412000.0,2008,5.3,293.3,31.6,2.9,0.0,333.1
719,NV,10000.0,35,350000.0,95000.0,1.45,508000.0,2000,0.0,170.2,0.0,0.0,0.0,170.2
720,NV,10000.0,46,460000.0,175000.0,1.65,759000.0,1998,0.0,274.4,0.0,0.0,0.0,274.4
721,NV,12000.0,46,552000.0,442000.0,3.11,1717000.0,2005,1.1,141.7,54.5,2.5,0.0,199.8
722,NV,14000.0,55,770000.0,316000.0,1.78,1371000.0,2004,7.4,286.4,12.6,2.0,0.0,308.4
723,NV,6000.0,64,384000.0,46000.0,2.04,783000.0,2003,0.0,192.6,30.4,0.3,0.0,223.3
724,NV,9000.0,37,333000.0,50000.0,3.62,1205000.0,2006,20.5,35.7,70.9,1.2,0.0,128.3
725,NV,9000.0,45,405000.0,271000.0,1.54,624000.0,1999,0.0,48.4,0.0,0.0,0.0,48.4
726,NV,9000.0,50,450000.0,36000.0,2.14,963000.0,2001,0.0,208.6,0.0,0.0,0.0,208.6
727,NV,9000.0,62,558000.0,61000.0,2.67,1490000.0,2002,0.0,72.4,25.3,0.1,0.0,97.8
728,NY,65000.0,62,4030000.0,1733000.0,0.63,2539000.0,1993,,,,,,
729,NY,68000.0,68,4624000.0,2451000.0,0.63,2913000.0,1994,,,,,,
730,NY,68000.0,80,5440000.0,2557000.0,0.89,4842000.0,1996,0.0,2217.1,0.0,0.0,0.0,2217.1
731,NY,70000.0,66,4620000.0,1802000.0,0.61,2818000.0,1992,,,,,,
732,NY,70000.0,75,5250000.0,2100000.0,0.71,3728000.0,1995,0.0,1232.5,0.0,0.0,0.0,1232.5
733,NY,72000.0,60,4320000.0,2246000.0,0.85,3672000.0,1997,0.0,1879.7,0.0,0.0,0.0,1879.7
734,NY,77000.0,62,4774000.0,1337000.0,0.62,2960000.0,1991,,,,,,
735,NY,45000.0,64,2880000.0,1123000.0,1.96,5645000.0,2010,4970.4,3743.7,2583.9,4216.3,3655.0,19169.3
736,NY,45000.0,65,2925000.0,936000.0,1.93,5645000.0,2009,7854.8,2846.6,1764.8,3748.7,3734.7,19949.6
737,NY,49000.0,56,2744000.0,1235000.0,1.96,5378000.0,2011,10515.4,3369.5,4264.2,4339.4,2439.6,24928.1
738,NY,50000.0,70,3500000.0,1260000.0,1.65,5775000.0,2008,7010.1,3272.2,1420.9,3287.3,1660.6,16651.1
739,NY,51000.0,51,2601000.0,988000.0,2.23,5800000.0,2012,11006.8,6886.2,3483.3,2382.7,2385.5,26144.5
740,NY,53000.0,57,3021000.0,1843000.0,1.38,4169000.0,2007,5398.3,2053.9,4548.6,724.8,1162.1,13887.7
741,NY,53000.0,70,3710000.0,1781000.0,0.79,2931000.0,2001,0.0,3265.2,0.0,0.0,0.0,3265.2
742,NY,55000.0,48,2640000.0,1030000.0,2.12,5597000.0,2013,19919.1,12241.7,5150.3,3126.4,3885.8,44323.3
743,NY,57000.0,56,3192000.0,766000.0,3.01,9608000.0,2017,,,,,,
744,NY,58000.0,62,3596000.0,899000.0,2.94,10572000.0,2015,4.8,1199.2,899.9,3811.2,1367.5,7282.6
745,NY,58000.0,64,3712000.0,2376000.0,1.3,4826000.0,2006,1417.8,2174.4,2009.4,3508.6,1329.7,10439.9
746,NY,58000.0,80,4640000.0,2274000.0,0.55,2552000.0,2000,0.0,2148.3,0.0,0.0,0.0,2148.3
747,NY,59000.0,73,4307000.0,2283000.0,1.34,5771000.0,2005,752.2,2556.1,1153.9,570.5,1552.2,6584.9
748,NY,60000.0,55,3300000.0,1518000.0,2.83,9339000.0,2014,17458.9,11993.6,5763.1,2931.1,3482.3,41629.0
749,NY,60000.0,98,5880000.0,2470000.0,1.25,7350000.0,2002,0.0,12341.9,295.6,0.0,0.0,12637.5
750,NY,64000.0,57,3648000.0,1167000.0,3.19,11637000.0,2016,10.0,1526.1,975.4,4208.4,2904.2,9624.1
751,NY,64000.0,67,4288000.0,1887000.0,1.36,5832000.0,2004,195.7,2201.9,977.9,99.2,70.3,3545.0
752,NY,65000.0,80,5200000.0,2444000.0,0.7,3640000.0,1998,0.0,1608.8,0.0,0.0,0.0,1608.8
753,NY,67000.0,72,4824000.0,1640000.0,1.36,6561000.0,2003,0.0,2100.9,458.0,0.0,0.0,2558.9
754,NY,69000.0,70,4830000.0,2077000.0,0.66,3188000.0,1999,0.0,2334.9,0.0,0.0,0.0,2334.9
755,OH,22000.0,80,1760000.0,827000.0,0.85,1496000.0,1997,0.0,531.6,0.0,0.0,0.0,531.6
756,OH,24000.0,70,1680000.0,840000.0,0.96,1613000.0,1996,0.0,638.6,0.0,0.0,0.0,638.6
757,OH,25000.0,62,1550000.0,930000.0,0.74,1147000.0,1995,0.0,2012.0,0.0,0.0,0.0,2012.0
758,OH,27000.0,64,1728000.0,691000.0,0.64,1106000.0,1994,,,,,,
759,OH,30000.0,66,1980000.0,990000.0,0.66,1307000.0,1993,,,,,,
760,OH,43000.0,33,1419000.0,233000.0,0.6,851000.0,1992,,,,,,
761,OH,48000.0,61,2928000.0,761000.0,0.63,1845000.0,1991,,,,,,
762,OH,11000.0,50,550000.0,132000.0,2.81,1546000.0,2009,24415.2,11197.2,17718.0,285.9,93.1,53709.4
763,OH,14000.0,53,742000.0,371000.0,1.68,1247000.0,2008,19787.1,2704.6,16039.9,145.5,136.4,38813.5
764,OH,14000.0,56,784000.0,282000.0,1.4,1098000.0,2006,9702.0,3590.7,7270.3,135.8,77.0,20775.8
765,OH,14000.0,61,854000.0,376000.0,1.77,1512000.0,2007,12110.5,4013.8,9938.2,156.8,198.8,26418.1
766,OH,15000.0,50,750000.0,278000.0,1.4,1050000.0,2003,0.0,432.6,114.3,67.7,0.0,614.6
767,OH,15000.0,61,915000.0,256000.0,3.58,3276000.0,2014,73525.7,33297.8,20062.8,493.9,41.6,127421.8
768,OH,15000.0,66,990000.0,228000.0,2.34,2317000.0,2011,28900.0,34598.0,16213.6,207.7,338.9,80258.2
769,OH,15000.0,69,1035000.0,580000.0,1.4,1449000.0,2005,10132.8,2235.4,4942.4,363.5,46.2,17720.3
770,OH,15000.0,73,1095000.0,657000.0,3.12,3416000.0,2017,,,,,,
771,OH,15000.0,79,1185000.0,664000.0,3.93,4657000.0,2016,12.3,1101.0,898.4,161.9,0.0,2173.6
772,OH,16000.0,58,928000.0,353000.0,1.53,1420000.0,2004,4343.4,6482.9,1432.4,33.9,202.8,12495.4
773,OH,17000.0,45,765000.0,390000.0,3.29,2517000.0,2013,62683.6,32189.0,19344.1,269.3,53.8,114539.8
774,OH,17000.0,50,850000.0,357000.0,3.6,3060000.0,2015,19.5,5637.8,3022.3,280.3,166.4,9126.3
775,OH,18000.0,60,1080000.0,410000.0,2.46,2657000.0,2012,53550.3,30901.0,18157.5,113.0,62.2,102784.0
776,OH,18000.0,62,1116000.0,346000.0,2.28,2544000.0,2010,16751.5,30783.9,20696.9,126.6,113.2,68472.1
777,OH,18000.0,65,1170000.0,585000.0,0.79,924000.0,2000,0.0,896.8,0.0,0.0,0.0,896.8
778,OH,18000.0,70,1260000.0,504000.0,1.44,1814000.0,2002,0.0,1134.1,45.0,0.0,0.0,1179.1
779,OH,18000.0,78,1404000.0,702000.0,0.83,1165000.0,1998,0.0,1029.2,0.0,0.0,0.0,1029.2
780,OH,18000.0,81,1458000.0,569000.0,1.01,1473000.0,2001,0.0,813.6,0.0,0.0,0.0,813.6
781,OH,20000.0,74,1480000.0,784000.0,0.72,1066000.0,1999,0.0,1099.0,0.0,0.0,0.0,1099.0
782,OK,4000.0,58,232000.0,97000.0,1.37,318000.0,1997,0.0,1065.1,0.0,0.0,0.0,1065.1
783,OK,4000.0,59,236000.0,54000.0,1.09,257000.0,1996,0.0,35.0,0.0,0.0,0.0,35.0
784,OK,4000.0,76,304000.0,112000.0,0.93,283000.0,1995,0.0,156.3,0.0,0.0,0.0,156.3
785,OK,5000.0,58,290000.0,104000.0,0.93,270000.0,1994,,,,,,
786,OK,6000.0,67,402000.0,169000.0,0.81,326000.0,1993,,,,,,
787,OK,9000.0,52,468000.0,80000.0,0.74,346000.0,1992,,,,,,
788,OK,9000.0,70,630000.0,252000.0,0.85,536000.0,1991,,,,,,
789,OK,3000.0,47,141000.0,69000.0,1.84,259000.0,2003,0.0,134.1,13.0,33.0,0.0,180.1
790,OK,3000.0,53,159000.0,51000.0,1.63,259000.0,2002,0.0,66.5,36.0,108.0,0.0,210.5
791,OK,4000.0,47,188000.0,105000.0,1.43,269000.0,2001,0.0,206.3,5.0,0.0,0.0,211.3
792,OK,4000.0,51,204000.0,63000.0,1.24,253000.0,1998,0.0,119.4,0.0,0.0,0.0,119.4
793,OK,6000.0,45,270000.0,49000.0,1.34,362000.0,1999,0.0,153.0,0.0,0.0,0.0,153.0
794,OK,7000.0,35,245000.0,64000.0,1.26,309000.0,2000,0.0,307.5,0.0,0.0,0.0,307.5
795,OR,50000.0,53,2650000.0,1537000.0,0.79,2094000.0,1997,0.0,1791.5,0.0,0.0,0.0,1791.5
796,OR,50000.0,65,3250000.0,1008000.0,0.52,1690000.0,1994,0.0,119.9,0.0,0.0,0.0,119.9
797,OR,52000.0,49,2548000.0,841000.0,0.58,1478000.0,1992,,,,,,
798,OR,52000.0,52,2704000.0,2488000.0,0.78,2109000.0,1995,0.0,382.6,0.0,0.0,0.0,382.6
799,OR,53000.0,67,3551000.0,994000.0,0.56,1989000.0,1993,,,,,,
800,OR,55000.0,59,3245000.0,1071000.0,0.93,3018000.0,1996,0.0,1050.6,0.0,0.0,0.0,1050.6
801,OR,56000.0,46,2576000.0,721000.0,0.56,1443000.0,1991,,,,,,
802,OR,39000.0,42,1638000.0,557000.0,1.08,1769000.0,2005,244.9,1407.3,723.6,920.6,278.1,3574.5
803,OR,42000.0,51,2142000.0,964000.0,1.27,2720000.0,2003,0.0,1239.9,430.3,539.2,0.0,2209.4
804,OR,42000.0,54,2268000.0,1111000.0,1.21,2744000.0,2004,59.2,1682.6,369.6,478.5,466.5,3056.4
